SITE_NAME,BEGIN,END,PERIOD_DAYS,KWH_PERIOD,AV_KWH_DAY,PERIOD_EUR,BILLS
0300BB,01/03/2020,31/03/2020,30,921,30.7,"138,86",35
0300BB,01/04/2020,30/04/2020,29,852,29.379310344827587,"131,12",35
0300BB,01/05/2020,31/05/2020,30,871,29.033333333333335,"133,80",35
0300BB,01/06/2020,30/06/2020,29,864,29.79310344827586,"131,83",35
0300BB,01/07/2020,31/07/2020,30,860,28.666666666666668,"129,47",35
0300BB,01/08/2020,31/08/2020,30,813,27.1,"124,55",35
0300BB,01/09/2020,30/09/2020,29,790,27.24137931034483,"121,49",35
0300BB,01/10/2020,31/10/2020,30,1207,40.233333333333334,"163,17",35
0300BB,01/11/2020,30/11/2020,29,1192,41.10344827586207,"121,76",35
0300BR,01/01/2018,31/01/2018,30,1813,60.43333333333333,"203,90",35
0300BR,01/02/2018,28/02/2018,27,1652,61.18518518518518,"186,57",35
0300BR,01/03/2018,31/03/2018,30,1822,60.733333333333334,"204,74",35
0300BR,01/04/2018,30/04/2018,29,1785,61.55172413793103,"200,71",35
0300BR,01/05/2018,31/05/2018,30,1863,62.1,"208,94",35
0300BR,01/06/2018,30/06/2018,29,1823,62.86206896551724,"204,54",35
0300BR,01/07/2018,31/07/2018,30,1886,62.86666666666667,"211,36",35
0300BR,01/08/2018,31/08/2018,30,1928,64.26666666666667,"215,68",35
0300BR,01/09/2018,30/09/2018,29,1789,61.689655172413794,"202,43",35
0300BR,01/10/2018,31/10/2018,30,1842,61.4,"208,10",35
0300BR,01/11/2018,30/11/2018,29,1770,61.03448275862069,"200,34",35
0300BR,01/12/2018,31/12/2018,30,1815,60.5,"205,21",35
0300BR,01/01/2019,31/01/2019,30,1818,60.6,"200,71",35
0300BR,01/02/2019,28/02/2019,27,1649,61.074074074074076,"182,96",35
0300BR,01/03/2019,31/03/2019,30,1828,60.93333333333333,"201,70",35
0300BR,01/04/2019,30/04/2019,29,1779,61.3448275862069,"196,48",35
0300BR,01/05/2019,31/05/2019,30,1839,61.3,"202,80",35
0300BR,01/06/2019,30/06/2019,29,1878,64.75862068965517,"206,48",35
0300BR,01/07/2019,31/07/2019,30,1911,63.7,"213,06",35
0300BR,01/08/2019,31/08/2019,30,1949,64.96666666666667,"215,66",35
0300BR,01/09/2019,30/09/2019,29,1809,62.37931034482759,"197,06",35
0300BR,01/10/2019,31/10/2019,30,1864,62.13333333333333,"202,41",35
0300BR,01/11/2019,30/11/2019,29,1786,61.58620689655172,"194,35",35
0300BR,01/12/2019,31/12/2019,30,1814,60.46666666666667,"197,28",35
0300BR,01/01/2020,31/01/2020,30,1812,60.4,"234,12",35
0300BR,01/02/2020,29/02/2020,28,1707,60.964285714285715,"221,17",35
0300BR,01/03/2020,31/03/2020,30,1761,58.7,"226,81",35
0300BR,01/04/2020,30/04/2020,29,1733,59.758620689655174,"223,35",35
0300BR,01/05/2020,31/05/2020,30,1793,59.766666666666666,"230,72",35
0300BR,01/06/2020,30/06/2020,29,1750,60.3448275862069,"226,07",35
0300BR,01/07/2020,31/07/2020,30,1867,62.233333333333334,"239,99",35
0300BR,01/08/2020,31/08/2020,30,1892,63.06666666666667,"240,16",35
0300BR,01/09/2020,30/09/2020,29,1817,62.6551724137931,"231,03",35
0300BR,01/10/2020,31/10/2020,30,1838,61.266666666666666,"233,59",35
0300BR,01/11/2020,30/11/2020,29,1745,60.172413793103445,"222,27",35
0300KO,01/01/2018,31/01/2018,30,776,25.866666666666667,"100,10",35
0300KO,01/02/2018,28/02/2018,27,773,28.62962962962963,"99,73",35
0300KO,01/03/2018,31/03/2018,30,768,25.6,"99,13",35
0300KO,01/04/2018,30/04/2018,29,672,23.17241379310345,"87,57",35
0300KO,01/05/2018,31/05/2018,30,702,23.4,"91,18",35
0300KO,01/06/2018,30/06/2018,29,679,23.413793103448278,"88,41",35
0300KO,01/07/2018,31/07/2018,30,709,23.633333333333333,"92,07",35
0300KO,01/08/2018,31/08/2018,30,740,24.666666666666668,"95,81",35
0300KO,01/09/2018,30/09/2018,29,681,23.482758620689655,"89,23",35
0300KO,01/10/2018,31/10/2018,30,698,23.266666666666666,"91,30",35
0300KO,01/11/2018,30/11/2018,29,708,24.413793103448278,"92,51",35
0300KO,01/12/2018,31/12/2018,30,782,26.066666666666666,"101,49",35
0300KO,01/01/2019,31/01/2019,30,817,27.233333333333334,"115,85",35
0300KO,01/02/2019,28/02/2019,27,677,25.074074074074073,"97,15",35
0300KO,01/03/2019,31/03/2019,30,709,23.633333333333333,"101,42",35
0300KO,01/04/2019,30/04/2019,29,676,23.310344827586206,"97,01",35
0300KO,01/05/2019,31/05/2019,30,701,23.366666666666667,"100,35",35
0300KO,01/06/2019,30/06/2019,29,713,24.586206896551722,"101,96",35
0300KO,01/07/2019,31/07/2019,30,721,24.033333333333335,"103,03",35
0300KO,01/08/2019,31/08/2019,30,730,24.333333333333332,"104,23",35
0300KO,01/09/2019,30/09/2019,29,678,23.379310344827587,"97,28",35
0300KO,01/10/2019,31/10/2019,30,702,23.4,"100,49",35
0300KO,01/11/2019,30/11/2019,29,869,29.96551724137931,"122,80",35
0300KO,01/12/2019,31/12/2019,30,952,31.733333333333334,"133,89",35
0300KO,01/01/2020,31/01/2020,30,958,31.933333333333334,"134,40",35
0300KO,01/02/2020,29/02/2020,28,900,32.142857142857146,"126,72",35
0300KO,01/03/2020,31/03/2020,30,978,32.6,"137,05",35
0300KO,01/04/2020,30/04/2020,29,952,32.827586206896555,"133,61",35
0300KO,01/05/2020,31/05/2020,30,982,32.733333333333334,"137,58",35
0300KO,01/06/2020,30/06/2020,29,956,32.96551724137931,"134,14",35
0300KO,01/07/2020,31/07/2020,30,987,32.9,"138,24",35
0300KO,01/08/2020,31/08/2020,30,992,33.06666666666667,"138,90",35
0300KO,01/09/2020,30/09/2020,29,944,32.55172413793103,"132,55",35
0300KO,01/10/2020,31/10/2020,30,974,32.46666666666667,"136,52",35
0300KO,01/11/2020,30/11/2020,29,935,32.241379310344826,"123,86",35
0301BB,01/01/2018,31/12/2018,364,11026,30.291208791208792,"1 647,14",21
0301BB,01/01/2019,30/04/2019,119,3919,32.9327731092437,"570,45",21
0301BB,01/05/2019,31/05/2019,30,893,29.766666666666666,"132,28",21
0301BB,01/06/2019,30/06/2019,29,789,27.20689655172414,"103,02",21
0301BB,01/07/2019,31/07/2019,30,807,26.9,"104,64",21
0301BB,01/08/2019,31/08/2019,30,809,26.966666666666665,"105,26",21
0301BB,01/09/2019,30/09/2019,29,809,27.896551724137932,"104,45",21
0301BB,01/10/2019,31/10/2019,30,885,29.5,"113,42",21
0301BB,01/11/2019,30/11/2019,29,913,31.482758620689655,"117,20",21
0301BB,01/12/2019,31/12/2019,30,1045,34.833333333333336,"132,91",21
0301BB,01/01/2020,31/01/2020,30,1058,35.266666666666666,"154,27",21
0301BB,01/02/2020,29/02/2020,28,981,35.035714285714285,"143,94",21
0301BB,01/03/2020,31/03/2020,30,994,33.13333333333333,"145,00",21
0301BB,01/04/2020,30/04/2020,29,863,29.75862068965517,"126,16",21
0301BB,01/05/2020,31/05/2020,30,737,24.566666666666666,"109,77",21
0301BB,01/06/2020,30/06/2020,29,746,25.724137931034484,"111,28",21
0301BB,01/07/2020,31/07/2020,30,1014,33.8,"148,34",21
0301BB,01/08/2020,31/08/2020,30,1019,33.96666666666667,"149,07",21
0301BB,01/09/2020,30/09/2020,29,978,33.724137931034484,"143,52",21
0301BB,01/10/2020,31/10/2020,30,991,33.03333333333333,"144,92",21
0301BB,01/11/2020,30/11/2020,29,981,33.827586206896555,"135,33",21
0301BR,01/01/2018,31/12/2018,364,28916,79.43956043956044,"3 339,95",4
0301BR,01/01/2019,23/06/2019,173,13669,79.01156069364161,"1 553,00",4
0301BR,24/06/2019,31/12/2019,190,14209,74.78421052631579,"1 620,66",4
0301BR,01/01/2020,27/10/2020,300,25749,85.83,"3 410,39",4
0301KO,01/01/2018,31/01/2018,30,2148,71.6,"264,80",35
0301KO,01/02/2018,28/02/2018,27,1956,72.44444444444444,"241,67",35
0301KO,01/03/2018,31/03/2018,30,2165,72.16666666666667,"266,85",35
0301KO,01/04/2018,30/04/2018,29,2098,72.34482758620689,"258,78",35
0301KO,01/05/2018,31/05/2018,30,2178,72.6,"268,41",35
0301KO,01/06/2018,30/06/2018,29,2121,73.13793103448276,"261,55",35
0301KO,01/07/2018,31/07/2018,30,2211,73.7,"272,54",35
0301KO,01/08/2018,31/08/2018,30,2247,74.9,"276,88",35
0301KO,01/09/2018,30/09/2018,29,2131,73.48275862068965,"264,58",35
0301KO,01/10/2018,31/10/2018,30,2229,74.3,"276,47",35
0301KO,01/11/2018,30/11/2018,29,2384,82.20689655172414,"295,28",35
0301KO,01/12/2018,31/12/2018,30,2835,94.5,"350,00",35
0301KO,01/01/2019,31/01/2019,30,3013,100.43333333333334,"408,66",35
0301KO,01/02/2019,28/02/2019,27,2388,88.44444444444444,"325,15",35
0301KO,01/03/2019,31/03/2019,30,2351,78.36666666666666,"320,21",35
0301KO,01/04/2019,30/04/2019,29,2154,74.27586206896552,"293,89",35
0301KO,01/05/2019,31/05/2019,30,2204,73.46666666666667,"300,57",35
0301KO,01/06/2019,30/06/2019,29,2105,72.58620689655173,"287,34",35
0301KO,01/07/2019,31/07/2019,30,2290,76.33333333333333,"312,06",35
0301KO,01/08/2019,31/08/2019,30,2246,74.86666666666666,"306,18",35
0301KO,01/09/2019,30/09/2019,29,2119,73.06896551724138,"289,21",35
0301KO,01/10/2019,31/10/2019,30,2208,73.6,"301,10",35
0301KO,01/11/2019,30/11/2019,29,2130,73.44827586206897,"290,68",35
0301KO,01/12/2019,31/12/2019,30,2148,71.6,"293,09",35
0301KO,01/01/2020,31/01/2020,30,2149,71.63333333333334,"291,50",35
0301KO,01/02/2020,29/02/2020,28,2008,71.71428571428571,"272,82",35
0301KO,01/03/2020,31/03/2020,30,2170,72.33333333333333,"294,28",35
0301KO,01/04/2020,30/04/2020,29,2125,73.27586206896552,"288,32",35
0301KO,01/05/2020,31/05/2020,30,2187,72.9,"296,53",35
0301KO,01/06/2020,30/06/2020,29,2122,73.17241379310344,"287,92",35
0301KO,01/07/2020,31/07/2020,30,2153,71.76666666666667,"292,03",35
0301KO,01/08/2020,31/08/2020,30,2078,69.26666666666667,"282,09",35
0301KO,01/09/2020,30/09/2020,29,1964,67.72413793103448,"266,99",35
0301KO,01/10/2020,31/10/2020,30,2017,67.23333333333333,"274,01",35
0301KO,01/11/2020,30/11/2020,29,1957,67.48275862068965,"266,06",35
0302BB,01/01/2018,31/12/2018,364,14901,40.93681318681319,"2 076,46",2
0302BB,01/01/2019,31/12/2019,364,19999,54.94230769230769,"2 705,22",2
0302BR,01/01/2018,31/12/2018,364,11011,30.25,"1 404,75",3
0302BR,01/01/2019,11/06/2019,161,4887,30.354037267080745,"614,21",3
0302BR,12/06/2019,31/12/2019,202,7704,38.13861386138614,"929,63",3
0303BB,01/01/2018,31/01/2018,30,1182,39.4,"181,18",35
0303BB,01/02/2018,28/02/2018,27,1165,43.148148148148145,"178,34",35
0303BB,01/03/2018,31/03/2018,30,1174,39.13333333333333,"179,54",35
0303BB,01/04/2018,30/04/2018,29,1030,35.51724137931034,"162,63",35
0303BB,01/05/2018,31/05/2018,30,1069,35.63333333333333,"167,81",35
0303BB,01/06/2018,30/06/2018,29,1043,35.96551724137931,"164,06",35
0303BB,01/07/2018,31/07/2018,30,1091,36.36666666666667,"160,03",35
0303BB,01/08/2018,31/08/2018,30,1109,36.96666666666667,"147,27",35
0303BB,01/09/2018,30/09/2018,29,1027,35.41379310344828,"136,98",35
0303BB,01/10/2018,31/10/2018,30,1048,34.93333333333333,"139,48",35
0303BB,01/11/2018,30/11/2018,29,1066,36.758620689655174,"141,38",35
0303BB,01/12/2018,31/12/2018,30,1140,38.0,"150,75",35
0303BB,01/01/2019,31/01/2019,30,1138,37.93333333333333,"144,03",35
0303BB,01/02/2019,28/02/2019,27,986,36.51851851851852,"125,75",35
0303BB,01/03/2019,31/03/2019,30,1072,35.733333333333334,"136,21",35
0303BB,01/04/2019,30/04/2019,29,1035,35.689655172413794,"132,03",35
0303BB,01/05/2019,31/05/2019,30,1271,42.36666666666667,"160,29",35
0303BB,01/06/2019,30/06/2019,29,1413,48.724137931034484,"177,56",35
0303BB,01/07/2019,31/07/2019,30,1475,49.166666666666664,"184,95",35
0303BB,01/08/2019,31/08/2019,30,1532,51.06666666666667,"192,04",35
0303BB,01/09/2019,30/09/2019,29,1452,50.06896551724138,"182,29",35
0303BB,01/10/2019,31/10/2019,30,1500,50.0,"187,90",35
0303BB,01/11/2019,30/11/2019,29,1450,50.0,"182,01",35
0303BB,01/12/2019,31/12/2019,30,1508,50.266666666666666,"188,70",35
0303BB,01/01/2020,31/01/2020,30,1516,50.53333333333333,"218,11",35
0303BB,01/02/2020,29/02/2020,28,1410,50.357142857142854,"203,11",35
0303BB,01/03/2020,31/03/2020,30,1525,50.833333333333336,"219,70",35
0303BB,01/04/2020,30/04/2020,29,1477,50.93103448275862,"212,59",35
0303BB,01/05/2020,31/05/2020,30,1522,50.733333333333334,"218,92",35
0303BB,01/06/2020,30/06/2020,29,1473,50.793103448275865,"212,15",35
0303BB,01/07/2020,31/07/2020,30,1539,51.3,"221,51",35
0303BB,01/08/2020,31/08/2020,30,1555,51.833333333333336,"223,81",35
0303BB,01/09/2020,30/09/2020,29,1471,50.724137931034484,"212,24",35
0303BB,01/10/2020,31/10/2020,30,1513,50.43333333333333,"217,68",35
0303BB,01/11/2020,30/11/2020,29,1486,51.241379310344826,"205,91",35
0303BR,01/01/2018,31/03/2018,89,6414,72.06741573033707,"695,74",11
0303BR,01/04/2018,30/06/2018,90,9120,101.33333333333333,"1 289,02",11
0303BR,01/07/2018,30/09/2018,91,9649,106.03296703296704,"1 418,86",11
0303BR,01/10/2018,31/12/2018,91,10114,111.14285714285714,"1 164,81",11
0303BR,01/01/2019,31/03/2019,89,10100,113.48314606741573,"1 111,81",11
0303BR,01/04/2019,30/06/2019,90,9637,107.07777777777778,"1 260,81",11
0303BR,01/07/2019,30/09/2019,91,9926,109.07692307692308,"1 521,64",11
0303BR,01/10/2019,31/12/2019,91,9603,105.52747252747253,"1 086,10",11
0303BR,01/01/2020,31/03/2020,90,9202,102.24444444444444,"1 007,25",11
0303BR,01/04/2020,30/06/2020,90,9012,100.13333333333334,"1 096,76",11
0303BR,01/07/2020,30/09/2020,91,9300,102.1978021978022,"1 325,06",11
0303KO,01/01/2018,31/01/2018,30,1837,61.233333333333334,"227,33",35
0303KO,01/02/2018,28/02/2018,27,1697,62.851851851851855,"210,46",35
0303KO,01/03/2018,31/03/2018,30,1925,64.16666666666667,"218,07",35
0303KO,01/04/2018,30/04/2018,29,1876,64.6896551724138,"213,43",35
0303KO,01/05/2018,31/05/2018,30,1957,65.23333333333333,"221,13",35
0303KO,01/06/2018,30/06/2018,29,1909,65.82758620689656,"216,59",35
0303KO,01/07/2018,31/07/2018,30,2006,66.86666666666666,"225,92",35
0303KO,01/08/2018,31/08/2018,30,2013,67.1,"226,61",35
0303KO,01/09/2018,30/09/2018,29,1912,65.93103448275862,"218,43",35
0303KO,01/10/2018,31/10/2018,30,1948,64.93333333333334,"221,91",35
0303KO,01/11/2018,30/11/2018,29,1871,64.51724137931035,"214,54",35
0303KO,01/12/2018,31/12/2018,30,1917,63.9,"218,92",35
0303KO,01/01/2019,31/01/2019,30,1919,63.96666666666667,"243,35",35
0303KO,01/02/2019,28/02/2019,27,1736,64.29629629629629,"223,56",35
0303KO,01/03/2019,31/03/2019,30,1913,63.766666666666666,"242,67",35
0303KO,01/04/2019,30/04/2019,29,1857,64.03448275862068,"236,72",35
0303KO,01/05/2019,31/05/2019,30,1928,64.26666666666667,"244,36",35
0303KO,01/06/2019,30/06/2019,29,1914,66.0,"242,79",35
0303KO,01/07/2019,31/07/2019,30,1978,65.93333333333334,"249,76",35
0303KO,01/08/2019,31/08/2019,30,1975,65.83333333333333,"249,42",35
0303KO,01/09/2019,30/09/2019,29,1873,64.58620689655173,"238,40",35
0303KO,01/10/2019,31/10/2019,30,1932,64.4,"244,81",35
0303KO,01/11/2019,30/11/2019,29,1856,64.0,"236,60",35
0303KO,01/12/2019,31/12/2019,30,1921,64.03333333333333,"243,57",35
0303KO,01/01/2020,31/01/2020,30,1915,63.833333333333336,"237,10",35
0303KO,01/02/2020,29/02/2020,28,1787,63.82142857142857,"223,78",35
0303KO,01/03/2020,31/03/2020,30,1926,64.2,"238,29",35
0303KO,01/04/2020,30/04/2020,29,1863,64.24137931034483,"231,69",35
0303KO,01/05/2020,31/05/2020,30,1923,64.1,"237,97",35
0303KO,01/06/2020,30/06/2020,29,1894,65.3103448275862,"234,94",35
0303KO,01/07/2020,31/07/2020,30,2094,69.8,"255,73",35
0303KO,01/08/2020,31/08/2020,30,2087,69.56666666666666,"255,08",35
0303KO,01/09/2020,30/09/2020,29,1983,68.37931034482759,"244,25",35
0303KO,01/10/2020,31/10/2020,30,2010,67.0,"247,07",35
0303KO,01/11/2020,30/11/2020,29,1902,65.58620689655173,"198,06",35
0304BB,01/01/2018,31/12/2018,364,15130,41.565934065934066,"2 171,88",24
0304BB,01/01/2019,31/01/2019,30,1245,41.5,"175,13",24
0304BB,01/02/2019,28/02/2019,27,1138,42.148148148148145,"148,61",24
0304BB,01/03/2019,31/03/2019,30,1283,42.766666666666666,"166,17",24
0304BB,01/04/2019,30/04/2019,29,1264,43.58620689655172,"163,94",24
0304BB,01/05/2019,31/05/2019,30,1319,43.96666666666667,"170,34",24
0304BB,01/06/2019,30/06/2019,29,1347,46.44827586206897,"173,77",24
0304BB,01/07/2019,31/07/2019,30,1388,46.266666666666666,"178,72",24
0304BB,01/08/2019,31/08/2019,30,1406,46.86666666666667,"180,94",24
0304BB,01/09/2019,30/09/2019,29,1322,45.58620689655172,"170,83",24
0304BB,01/10/2019,31/10/2019,30,1340,44.666666666666664,"172,85",24
0304BB,01/11/2019,30/11/2019,29,1275,43.96551724137931,"164,96",24
0304BB,01/12/2019,31/12/2019,30,1299,43.3,"167,83",24
0304BB,01/01/2020,31/01/2020,30,1299,43.3,"192,25",24
0304BB,01/02/2020,29/02/2020,28,1211,43.25,"180,28",24
0304BB,01/03/2020,31/03/2020,30,1329,44.3,"196,88",24
0304BB,01/04/2020,30/04/2020,29,1449,49.96551724137931,"212,98",24
0304BB,01/05/2020,31/05/2020,30,1763,58.766666666666666,"256,18",24
0304BB,01/06/2020,30/06/2020,29,1825,62.93103448275862,"265,52",24
0304BB,01/07/2020,31/07/2020,30,1891,63.03333333333333,"274,88",24
0304BB,01/08/2020,31/08/2020,30,1956,65.2,"282,98",24
0304BB,01/09/2020,30/09/2020,29,1856,64.0,"269,19",24
0304BB,01/10/2020,31/10/2020,30,1900,63.333333333333336,"275,16",24
0304BB,01/11/2020,30/11/2020,29,1874,64.62068965517241,"259,77",24
0304BR,01/01/2018,31/01/2018,30,2838,94.6,"313,45",35
0304BR,01/02/2018,28/02/2018,27,2556,94.66666666666667,"283,37",35
0304BR,01/03/2018,31/03/2018,30,2840,94.66666666666667,"313,39",35
0304BR,01/04/2018,30/04/2018,29,2846,98.13793103448276,"312,87",35
0304BR,01/05/2018,31/05/2018,30,3013,100.43333333333334,"330,56",35
0304BR,01/06/2018,30/06/2018,29,2947,101.62068965517241,"323,41",35
0304BR,01/07/2018,31/07/2018,30,2918,97.26666666666667,"320,14",35
0304BR,01/08/2018,31/08/2018,30,2944,98.13333333333334,"322,66",35
0304BR,01/09/2018,30/09/2018,29,2761,95.20689655172414,"306,28",35
0304BR,01/10/2018,31/10/2018,30,2799,93.3,"310,91",35
0304BR,01/11/2018,30/11/2018,29,2666,91.93103448275862,"297,03",35
0304BR,01/12/2018,31/12/2018,30,2755,91.83333333333333,"306,96",35
0304BR,01/01/2019,31/01/2019,30,2747,91.56666666666666,"298,97",35
0304BR,01/02/2019,28/02/2019,27,2501,92.62962962962963,"272,72",35
0304BR,01/03/2019,31/03/2019,30,2793,93.1,"303,23",35
0304BR,01/04/2019,30/04/2019,29,2716,93.65517241379311,"294,82",35
0304BR,01/05/2019,31/05/2019,30,2813,93.76666666666667,"305,07",35
0304BR,01/06/2019,30/06/2019,29,2862,98.6896551724138,"308,70",35
0304BR,01/07/2019,31/07/2019,30,2998,99.93333333333334,"323,91",35
0304BR,01/08/2019,31/08/2019,30,3042,101.4,"328,79",35
0304BR,01/09/2019,30/09/2019,29,2856,98.48275862068965,"309,73",35
0304BR,01/10/2019,31/10/2019,30,2905,96.83333333333333,"315,15",35
0304BR,01/11/2019,30/11/2019,29,2770,95.51724137931035,"301,02",35
0304BR,01/12/2019,31/12/2019,30,2836,94.53333333333333,"308,05",35
0304BR,01/01/2020,31/01/2020,30,2961,98.7,"381,59",35
0304BR,01/02/2020,29/02/2020,28,2918,104.21428571428571,"375,74",35
0304BR,01/03/2020,31/03/2020,30,3121,104.03333333333333,"399,30",35
0304BR,01/04/2020,30/04/2020,29,3039,104.79310344827586,"388,89",35
0304BR,01/05/2020,31/05/2020,30,3135,104.5,"400,90",35
0304BR,01/06/2020,30/06/2020,29,3079,106.17241379310344,"393,66",35
0304BR,01/07/2020,31/07/2020,30,3258,108.6,"415,77",35
0304BR,01/08/2020,31/08/2020,30,3301,110.03333333333333,"420,97",35
0304BR,01/09/2020,30/09/2020,29,3155,108.79310344827586,"403,05",35
0304BR,01/10/2020,31/10/2020,30,3232,107.73333333333333,"412,90",35
0304BR,01/11/2020,30/11/2020,29,3079,106.17241379310344,"385,32",35
0304KO,01/01/2018,31/07/2018,211,10204,48.360189573459714,"1 396,80",29
0304KO,01/08/2018,31/08/2018,30,1655,55.166666666666664,"223,52",29
0304KO,01/09/2018,30/09/2018,29,2077,71.62068965517241,"276,03",29
0304KO,01/10/2018,31/10/2018,30,2256,75.2,"281,55",29
0304KO,01/11/2018,30/11/2018,29,2186,75.37931034482759,"273,05",29
0304KO,01/12/2018,31/12/2018,30,2258,75.26666666666667,"281,79",29
0304KO,01/01/2019,31/01/2019,30,2254,75.13333333333334,"309,07",29
0304KO,01/02/2019,28/02/2019,27,2044,75.70370370370371,"281,01",29
0304KO,01/03/2019,31/03/2019,30,2267,75.56666666666666,"310,81",29
0304KO,01/04/2019,30/04/2019,29,2198,75.79310344827586,"301,59",29
0304KO,01/05/2019,31/05/2019,30,2275,75.83333333333333,"311,87",29
0304KO,01/06/2019,30/06/2019,29,2237,77.13793103448276,"306,80",29
0304KO,01/07/2019,31/07/2019,30,2311,77.03333333333333,"316,68",29
0304KO,01/08/2019,31/08/2019,30,2333,77.76666666666667,"319,62",29
0304KO,01/09/2019,30/09/2019,29,2234,77.03448275862068,"306,40",29
0304KO,01/10/2019,31/10/2019,30,2306,76.86666666666666,"316,02",29
0304KO,01/11/2019,30/11/2019,29,2223,76.65517241379311,"304,93",29
0304KO,01/12/2019,31/12/2019,30,2300,76.66666666666667,"315,21",29
0304KO,01/01/2020,31/01/2020,30,2304,76.8,"314,07",29
0304KO,01/02/2020,29/02/2020,28,2160,77.14285714285714,"294,99",29
0304KO,01/03/2020,31/03/2020,30,2324,77.46666666666667,"316,72",29
0304KO,01/04/2020,30/04/2020,29,2259,77.89655172413794,"308,11",29
0304KO,01/05/2020,31/05/2020,30,2304,76.8,"314,07",29
0304KO,01/06/2020,30/06/2020,29,2246,77.44827586206897,"306,39",29
0304KO,01/07/2020,31/07/2020,30,2288,76.26666666666667,"311,95",29
0304KO,01/08/2020,31/08/2020,30,2084,69.46666666666667,"284,93",29
0304KO,01/09/2020,30/09/2020,29,1992,68.6896551724138,"272,74",29
0304KO,01/10/2020,31/10/2020,30,2023,67.43333333333334,"276,84",29
0304KO,01/11/2020,30/11/2020,29,1889,65.13793103448276,"250,24",29
0305BB,01/01/2018,31/03/2018,89,9099,102.23595505617978,"806,34",11
0305BB,01/04/2018,30/06/2018,90,9269,102.9888888888889,"814,93",11
0305BB,01/07/2018,30/09/2018,91,9182,100.9010989010989,"807,80",11
0305BB,01/10/2018,31/12/2018,91,9188,100.96703296703296,"803,86",11
0305BB,01/01/2019,31/03/2019,89,9139,102.68539325842697,"1 147,86",11
0305BB,01/04/2019,30/06/2019,90,9189,102.1,"1 009,14",11
0305BB,01/07/2019,30/09/2019,91,9298,102.17582417582418,"1 020,73",11
0305BB,01/10/2019,31/12/2019,91,9032,99.25274725274726,"1 022,96",11
0305BB,01/01/2020,31/03/2020,90,9162,101.8,"1 016,89",11
0305BB,01/04/2020,30/06/2020,90,9024,100.26666666666667,"973,42",11
0305BB,01/07/2020,30/09/2020,91,9227,101.3956043956044,"904,83",11
0305KO,01/01/2018,31/01/2018,30,1380,46.0,"172,27",35
0305KO,01/02/2018,28/02/2018,27,1208,44.74074074074074,"151,54",35
0305KO,01/03/2018,31/03/2018,30,1433,47.766666666666666,"178,65",35
0305KO,01/04/2018,30/04/2018,29,1349,46.51724137931034,"168,53",35
0305KO,01/05/2018,31/05/2018,30,1403,46.766666666666666,"175,04",35
0305KO,01/06/2018,30/06/2018,29,1378,47.51724137931034,"172,03",35
0305KO,01/07/2018,31/07/2018,30,1425,47.5,"177,79",35
0305KO,01/08/2018,31/08/2018,30,1463,48.766666666666666,"182,37",35
0305KO,01/09/2018,30/09/2018,29,1538,53.03448275862069,"192,62",35
0305KO,01/10/2018,31/10/2018,30,1786,59.53333333333333,"222,71",35
0305KO,01/11/2018,30/11/2018,29,2069,71.34482758620689,"257,05",35
0305KO,01/12/2018,31/12/2018,30,2524,84.13333333333334,"312,26",35
0305KO,01/01/2019,31/01/2019,30,2638,87.93333333333334,"358,56",35
0305KO,01/02/2019,28/02/2019,27,2143,79.37037037037037,"292,42",35
0305KO,01/03/2019,31/03/2019,30,2057,68.56666666666666,"280,93",35
0305KO,01/04/2019,30/04/2019,29,1764,60.827586206896555,"241,78",35
0305KO,01/05/2019,31/05/2019,30,1678,55.93333333333333,"230,29",35
0305KO,01/06/2019,30/06/2019,29,1413,48.724137931034484,"194,88",35
0305KO,01/07/2019,31/07/2019,30,1493,49.766666666666666,"205,57",35
0305KO,01/08/2019,31/08/2019,30,1464,48.8,"201,69",35
0305KO,01/09/2019,30/09/2019,29,1370,47.241379310344826,"189,13",35
0305KO,01/10/2019,31/10/2019,30,1391,46.36666666666667,"191,94",35
0305KO,01/11/2019,30/11/2019,29,1337,46.10344827586207,"184,72",35
0305KO,01/12/2019,31/12/2019,30,1385,46.166666666666664,"191,14",35
0305KO,01/01/2020,31/01/2020,30,1382,46.06666666666667,"189,89",35
0305KO,01/02/2020,29/02/2020,28,1296,46.285714285714285,"178,50",35
0305KO,01/03/2020,31/03/2020,30,1388,46.266666666666666,"190,68",35
0305KO,01/04/2020,30/04/2020,29,1356,46.758620689655174,"186,44",35
0305KO,01/05/2020,31/05/2020,30,1405,46.833333333333336,"192,94",35
0305KO,01/06/2020,30/06/2020,29,1378,47.51724137931034,"189,36",35
0305KO,01/07/2020,31/07/2020,30,1420,47.333333333333336,"194,92",35
0305KO,01/08/2020,31/08/2020,30,1409,46.96666666666667,"193,47",35
0305KO,01/09/2020,30/09/2020,29,1337,46.10344827586207,"183,93",35
0305KO,01/10/2020,31/10/2020,30,1352,45.06666666666667,"185,91",35
0305KO,01/11/2020,30/11/2020,29,1282,44.206896551724135,"176,64",35
0306KO,01/01/2018,31/01/2018,30,1383,46.1,"172,63",35
0306KO,01/02/2018,28/02/2018,27,1251,46.333333333333336,"156,73",35
0306KO,01/03/2018,31/03/2018,30,1391,46.36666666666667,"173,59",35
0306KO,01/04/2018,30/04/2018,29,1352,46.62068965517241,"168,89",35
0306KO,01/05/2018,31/05/2018,30,1402,46.733333333333334,"174,92",35
